"Molecule ChEMBL ID"	"Molecule Name"	"Molecule Max Phase"	"Molecular Weight"	"#RO5 Violations"	"AlogP"	"Compound Key"	"Smiles"	"Standard Type"	"Standard Relation"	"Standard Value"	"Standard Units"	"pChEMBL Value"	"Data Validity Comment"	"Comment"	"Uo Units"	"Ligand Efficiency BEI"	"Ligand Efficiency LE"	"Ligand Efficiency LLE"	"Ligand Efficiency SEI"	"Potential Duplicate"	"Assay ChEMBL ID"	"Assay Description"	"Assay Type"	"BAO Format ID"	"BAO Label"	"Assay Organism"	"Assay Tissue ChEMBL ID"	"Assay Tissue Name"	"Assay Cell Type"	"Assay Subcellular Fraction"	"Assay Parameters"	"Assay Variant Accession"	"Assay Variant Mutation"	"Target ChEMBL ID"	"Target Name"	"Target Organism"	"Target Type"	"Document ChEMBL ID"	"Source ID"	"Source Description"	"Document Journal"	"Document Year"	"Cell ChEMBL ID"	"Properties"	"Action Type"
"CHEMBL1909991"	""	"None"	"428.32"	"0"	"4.99"	"(R)-(-)-3f, atropisomer"	"COc1ccccc1N1Cc2c(nc(C)c(CN)c2-c2ccc(Cl)cc2Cl)C1=O"	"Ki"	"'='"	"36.0"	"nM"	"7.44"	""	""	"UO_0000065"	"17.38"	"0.35"	"2.45"	"10.87"	"0"	"CHEMBL1912807"	"Inhibition of DPP4"	"B"	"BAO_0000357"	"single protein format"	"None"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1909536"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2011"	"None"	""	""
"CHEMBL382899"	""	"None"	"456.36"	"0"	"1.87"	"21an"	"CS(=O)(=O)c1ccc(OC[C@H]2CC[C@@H](C(=O)N3CCC[C@H]3C#N)N2)c(Br)c1"	"Ki"	"'='"	"0.68"	"nM"	"9.17"	""	""	"UO_0000065"	"20.09"	"0.46"	"7.30"	"9.21"	"0"	"CHEMBL871249"	"Inhibition of human recombinant DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1148635"	"1"	"Scientific Literature"	"J Med Chem"	"2006"	"None"	""	""
"CHEMBL382003"	""	"None"	"399.49"	"0"	"2.70"	"21ac"	"CC(C)(C)c1cc(C(=O)O)ccc1OC[C@H]1CC[C@@H](C(=O)N2CCC[C@H]2C#N)N1"	"Ki"	"'='"	"3.8"	"nM"	"8.42"	""	""	"UO_0000065"	"21.08"	"0.40"	"5.72"	"8.20"	"0"	"CHEMBL871249"	"Inhibition of human recombinant DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1148635"	"1"	"Scientific Literature"	"J Med Chem"	"2006"	"None"	""	""
"CHEMBL208751"	""	"None"	"373.41"	"0"	"1.41"	"21af"	"COc1cc(C(=O)O)ccc1OC[C@H]1CC[C@@H](C(=O)N2CCC[C@H]2C#N)N1"	"Ki"	"'='"	"1.6"	"nM"	"8.80"	""	""	"UO_0000065"	"23.56"	"0.44"	"7.39"	"7.86"	"0"	"CHEMBL871249"	"Inhibition of human recombinant DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1148635"	"1"	"Scientific Literature"	"J Med Chem"	"2006"	"None"	""	""
"CHEMBL382167"	""	"None"	"313.40"	"0"	"2.01"	"21h"	"Cc1ccccc1OC[C@H]1CC[C@@H](C(=O)N2CCC[C@H]2C#N)N1"	"Ki"	"'='"	"3.5"	"nM"	"8.46"	""	""	"UO_0000065"	"26.98"	"0.50"	"6.45"	"12.94"	"0"	"CHEMBL871249"	"Inhibition of human recombinant DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1148635"	"1"	"Scientific Literature"	"J Med Chem"	"2006"	"None"	""	""
"CHEMBL380707"	""	"None"	"378.27"	"0"	"2.46"	"21b"	"N#C[C@@H]1CCCN1C(=O)[C@@H]1CC[C@H](COc2ccc(Br)cc2)N1"	"Ki"	"'='"	"4.6"	"nM"	"8.34"	""	""	"UO_0000065"	"22.04"	"0.50"	"5.88"	"12.76"	"0"	"CHEMBL871249"	"Inhibition of human recombinant DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1148635"	"1"	"Scientific Literature"	"J Med Chem"	"2006"	"None"	""	""
"CHEMBL208855"	""	"None"	"362.45"	"0"	"0.60"	"25"	"N#C[C@@H]1CCCN1C(=O)[C@@H]1CC[C@H](CNS(=O)(=O)c2ccccc2)N1"	"Ki"	"'='"	"44.0"	"nM"	"7.36"	""	""	"UO_0000065"	"20.30"	"0.40"	"6.76"	"7.19"	"0"	"CHEMBL871249"	"Inhibition of human recombinant DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1148635"	"1"	"Scientific Literature"	"J Med Chem"	"2006"	"None"	""	""
"CHEMBL382899"	""	"None"	"456.36"	"0"	"1.87"	"21an"	"CS(=O)(=O)c1ccc(OC[C@H]2CC[C@@H](C(=O)N3CCC[C@H]3C#N)N2)c(Br)c1"	"Ki"	"'='"	"0.62"	"nM"	"9.21"	""	""	"UO_0000065"	"20.18"	"0.47"	"7.34"	"9.25"	"0"	"CHEMBL871250"	"Inhibition of human recombinant DPP4 by tight-binding assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1148635"	"1"	"Scientific Literature"	"J Med Chem"	"2006"	"None"	""	""
"CHEMBL196545"	""	"None"	"282.28"	"0"	"2.00"	"5"	"N[C@H](C(=O)N1C(F)C(F)C(F)C1F)C1CCCCC1"	"Ki"	"'='"	"81.0"	"nM"	"7.09"	""	""	"UO_0000065"	"25.12"	"0.51"	"5.09"	"15.31"	"0"	"CHEMBL872349"	"Inhibitory constant against Dipeptidylpeptidase IV activity"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1143465"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2005"	"None"	""	""
"CHEMBL203134"	""	"None"	"197.28"	"0"	"0.73"	"13"	"C[C@@H](C#N)N(C)C(=O)[C@@H](N)C(C)(C)C"	"Ki"	"'='"	"513.0"	"nM"	"6.29"	""	""	"UO_0000065"	"31.88"	"0.61"	"5.56"	"8.97"	"0"	"CHEMBL867212"	"Inhibition of DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1139028"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2006"	"None"	""	""
"CHEMBL427193"	""	"None"	"316.40"	"0"	"0.38"	"33"	"CC(=O)NCSC(C)(C)[C@H](N)C(=O)N1C[C@@H](F)C[C@H]1C#N"	"Ki"	"'='"	"46.0"	"nM"	"7.34"	""	""	"UO_0000065"	"23.19"	"0.48"	"6.96"	"7.39"	"0"	"CHEMBL863964"	"Inhibitory activity against human DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1141969"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2005"	"None"	""	""
"CHEMBL426106"	""	"None"	"403.45"	"0"	"3.51"	"32"	"CC(C)(SCc1ccc(C(F)(F)F)cc1)[C@H](N)C(=O)N1C[C@@H](F)C[C@H]1C#N"	"Ki"	"'='"	"63.0"	"nM"	"7.20"	""	""	"UO_0000065"	"17.85"	"0.36"	"3.69"	"10.27"	"0"	"CHEMBL863964"	"Inhibitory activity against human DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1141969"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2005"	"None"	""	""
"CHEMBL199379"	""	"None"	"457.98"	"0"	"3.04"	"26"	"CC(C)([C@H](N)C(=O)N1C[C@@H](F)C[C@H]1C#N)S(=O)(=O)Cc1csc2ccc(Cl)cc12"	"Ki"	"'='"	"40.0"	"nM"	"7.40"	""	""	"UO_0000065"	"16.15"	"0.35"	"4.36"	"7.10"	"0"	"CHEMBL863964"	"Inhibitory activity against human DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1141969"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2005"	"None"	""	""
"CHEMBL377944"	""	"None"	"261.37"	"0"	"1.56"	"17"	"C[C@@H](C#N)NC(=O)[C@@H](N)C12CC3CC(CC(C3)C1)C2"	"Ki"	"'='"	"399.0"	"nM"	"6.40"	""	""	"UO_0000065"	"24.48"	"0.46"	"4.84"	"8.11"	"0"	"CHEMBL867212"	"Inhibition of DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1139028"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2006"	"None"	""	""
"CHEMBL205253"	""	"None"	"183.25"	"0"	"0.34"	"7"	"CN(CC#N)C(=O)[C@@H](N)C(C)(C)C"	"Ki"	"'='"	"507.0"	"nM"	"6.29"	""	""	"UO_0000065"	"34.35"	"0.66"	"5.95"	"8.98"	"0"	"CHEMBL867212"	"Inhibition of DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1139028"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2006"	"None"	""	""
"CHEMBL400230"	""	"None"	"326.44"	"0"	"2.23"	"56"	"N[C@H](C(=O)N1CCc2ccccc21)C12CC3CC(CC(O)(C3)C1)C2"	"Ki"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL900014"	"Inhibition of human DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1138231"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2007"	"None"	""	""
"CHEMBL397052"	""	"None"	"184.24"	"0"	"-0.68"	"35"	"N[C@@H](CCO)C(=O)N1CC[C@@H]2C[C@@H]21"	"Ki"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL900014"	"Inhibition of human DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1138231"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2007"	"None"	""	""
"CHEMBL392468"	""	"None"	"184.24"	"0"	"-0.42"	"33"	"COC[C@H](N)C(=O)N1CC[C@@H]2C[C@@H]21"	"Ki"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL900014"	"Inhibition of human DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1138231"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2007"	"None"	""	""
"CHEMBL2334674"	""	"None"	"317.39"	"0"	"2.87"	"5"	"N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)c1ccc(-c2ccccc2)cc1"	"Ki"	"'='"	"1201.0"	"nM"	"5.92"	""	""	"UO_0000065"	"18.65"	"0.34"	"3.05"	"8.44"	"0"	"CHEMBL2344422"	"Inhibition of human DPP4 using gly-pro-para-nitroanilide as substrate"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2331330"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2013"	"None"	""	""
"CHEMBL2334700"	""	"None"	"404.47"	"0"	"1.32"	"1t"	"N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C1CCN(C(=O)c2ccc3cnccc3n2)CC1"	"Ki"	"'='"	"2.0"	"nM"	"8.70"	""	""	"UO_0000065"	"21.51"	"0.40"	"7.38"	"7.49"	"0"	"CHEMBL2344422"	"Inhibition of human DPP4 using gly-pro-para-nitroanilide as substrate"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2331330"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2013"	"None"	""	""
"CHEMBL2334689"	""	"None"	"372.51"	"0"	"2.04"	"1i"	"N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C1CCN(C(=O)CC2CCCCC2)CC1"	"Ki"	"'='"	"4.0"	"nM"	"8.40"	""	""	"UO_0000065"	"22.54"	"0.42"	"6.36"	"9.29"	"0"	"CHEMBL2344422"	"Inhibition of human DPP4 using gly-pro-para-nitroanilide as substrate"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2331330"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2013"	"None"	""	""
"CHEMBL2334697"	""	"None"	"354.41"	"0"	"0.17"	"1q"	"N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C1CCN(C(=O)c2cnccn2)CC1"	"Ki"	"'='"	"8.0"	"nM"	"8.10"	""	""	"UO_0000065"	"22.85"	"0.43"	"7.93"	"6.97"	"0"	"CHEMBL2344422"	"Inhibition of human DPP4 using gly-pro-para-nitroanilide as substrate"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2331330"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2013"	"None"	""	""
"CHEMBL315163"	""	"None"	"241.36"	"0"	"1.17"	"12"	"CCC(C)[C@H](N)C(=O)N1CSCCC1C#N"	"Ki"	"'='"	"6000.0"	"nM"	"5.22"	""	""	"UO_0000065"	"21.64"	"0.45"	"4.05"	"7.45"	"0"	"CHEMBL664933"	"Inhibition of human Dipeptidyl peptidase IV"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1128930"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"1996"	"None"	""	""
"CHEMBL98408"	""	"None"	"202.32"	"0"	"0.89"	"2, P32/98"	"CC[C@H](C)[C@H](N)C(=O)N1CCSC1"	"Ki"	"'='"	"126.0"	"nM"	"6.90"	""	""	"UO_0000065"	"34.10"	"0.72"	"6.01"	"14.89"	"0"	"CHEMBL3238721"	"Inhibition of DPP4 (unknown origin)"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL3232780"	"1"	"Scientific Literature"	"J Med Chem"	"2014"	"None"	""	""
"CHEMBL378867"	""	"None"	"377.83"	"0"	"2.05"	"21ag"	"N#C[C@@H]1CCCN1C(=O)[C@@H]1CC[C@H](COc2cc(C(=O)O)ccc2Cl)N1"	"Ki"	"'='"	"0.67"	"nM"	"9.17"	""	""	"UO_0000065"	"24.28"	"0.48"	"7.12"	"8.94"	"0"	"CHEMBL871250"	"Inhibition of human recombinant DPP4 by tight-binding assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1148635"	"1"	"Scientific Literature"	"J Med Chem"	"2006"	"None"	""	""
"CHEMBL208751"	""	"None"	"373.41"	"0"	"1.41"	"21af"	"COc1cc(C(=O)O)ccc1OC[C@H]1CC[C@@H](C(=O)N2CCC[C@H]2C#N)N1"	"Ki"	"'='"	"2.4"	"nM"	"8.62"	""	""	"UO_0000065"	"23.08"	"0.44"	"7.21"	"7.70"	"0"	"CHEMBL871250"	"Inhibition of human recombinant DPP4 by tight-binding assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1148635"	"1"	"Scientific Literature"	"J Med Chem"	"2006"	"None"	""	""
"CHEMBL94278"	""	"None"	"221.30"	"0"	"1.02"	"1"	"N#C[C@@H]1CCCN1C(=O)[C@@H](N)C1CCCC1"	"Ki"	"'='"	"1.1"	"nM"	"8.96"	""	""	"UO_0000065"	"40.48"	"0.76"	"7.94"	"12.78"	"0"	"CHEMBL664933"	"Inhibition of human Dipeptidyl peptidase IV"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1128930"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"1996"	"None"	""	""
"CHEMBL93208"	""	"None"	"227.33"	"0"	"0.78"	"3"	"CCC(C)[C@H](N)C(=O)N1CSC[C@H]1C#N"	"Ki"	"'='"	"0.41"	"nM"	"9.39"	""	""	"UO_0000065"	"41.29"	"0.85"	"8.61"	"13.39"	"0"	"CHEMBL664933"	"Inhibition of human Dipeptidyl peptidase IV"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1128930"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"1996"	"None"	""	""
"CHEMBL93060"	""	"None"	"239.34"	"0"	"0.93"	"13"	"N#C[C@@H]1CSCN1C(=O)C(N)C1CCCC1"	"Ki"	"'='"	"0.5"	"nM"	"9.30"	""	""	"UO_0000065"	"38.86"	"0.79"	"8.37"	"13.26"	"0"	"CHEMBL664933"	"Inhibition of human Dipeptidyl peptidase IV"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1128930"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"1996"	"None"	""	""
"CHEMBL205980"	""	"None"	"169.23"	"0"	"-0.05"	"6"	"CC(C)[C@H](N)C(=O)N(C)CC#N"	"Ki"	"'='"	"260.0"	"nM"	"6.58"	""	""	"UO_0000065"	"38.91"	"0.75"	"6.64"	"9.39"	"0"	"CHEMBL867212"	"Inhibition of DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1139028"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2006"	"None"	""	""
"CHEMBL206434"	""	"None"	"261.37"	"0"	"1.51"	"20"	"CN(CC#N)C(=O)[C@@H](N)C12CC3CC(CC(C3)C1)C2"	"Ki"	"'='"	"74.0"	"nM"	"7.13"	""	""	"UO_0000065"	"27.28"	"0.51"	"5.62"	"10.17"	"0"	"CHEMBL867212"	"Inhibition of DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1139028"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2006"	"None"	""	""
"CHEMBL381779"	""	"None"	"183.25"	"0"	"0.39"	"15"	"C[C@@H](C#N)NC(=O)[C@@H](N)C(C)(C)C"	"Ki"	"'='"	"4422.0"	"nM"	"5.35"	""	""	"UO_0000065"	"29.22"	"0.56"	"4.96"	"6.79"	"0"	"CHEMBL867212"	"Inhibition of DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1139028"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2006"	"None"	""	""
"CHEMBL203634"	""	"None"	"209.29"	"0"	"0.87"	"11"	"CC(C)(C)[C@H](N)C(=O)N(CC#N)C1CC1"	"Ki"	"'='"	"1311.0"	"nM"	"5.88"	""	""	"UO_0000065"	"28.11"	"0.54"	"5.01"	"8.39"	"0"	"CHEMBL867212"	"Inhibition of DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1139028"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2006"	"None"	""	""
"CHEMBL380348"	""	"None"	"197.28"	"0"	"0.73"	"8"	"CCN(CC#N)C(=O)[C@@H](N)C(C)(C)C"	"Ki"	"'='"	"182.0"	"nM"	"6.74"	""	""	"UO_0000065"	"34.16"	"0.66"	"6.01"	"9.61"	"0"	"CHEMBL867212"	"Inhibition of DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1139028"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2006"	"None"	""	""
"CHEMBL210691"	""	"None"	"368.26"	"0"	"3.01"	"21j"	"N#C[C@@H]1CCCN1C(=O)[C@@H]1CC[C@H](COc2c(Cl)cccc2Cl)N1"	"Ki"	"'='"	"76.0"	"nM"	"7.12"	""	""	"UO_0000065"	"19.33"	"0.41"	"4.11"	"10.89"	"0"	"CHEMBL871249"	"Inhibition of human recombinant DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1148635"	"1"	"Scientific Literature"	"J Med Chem"	"2006"	"None"	""	""
"CHEMBL210193"	""	"None"	"399.45"	"0"	"1.23"	"24b"	"COC(=O)c1ccc(NC(=O)NC[C@H]2CC[C@@H](C(=O)N3CCC[C@H]3C#N)N2)cc1"	"Ki"	"'='"	"6.7"	"nM"	"8.17"	""	""	"UO_0000065"	"20.46"	"0.38"	"6.94"	"6.62"	"0"	"CHEMBL871249"	"Inhibition of human recombinant DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1148635"	"1"	"Scientific Literature"	"J Med Chem"	"2006"	"None"	""	""
"CHEMBL210844"	""	"None"	"269.35"	"0"	"1.99"	"10j"	"N#C[C@@H]1CCCN1C(=O)[C@@H]1CC[C@H](c2ccccc2)N1"	"Ki"	"'='"	"720.0"	"nM"	"6.14"	""	""	"UO_0000065"	"22.81"	"0.42"	"4.15"	"10.94"	"0"	"CHEMBL871249"	"Inhibition of human recombinant DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1148635"	"1"	"Scientific Literature"	"J Med Chem"	"2006"	"None"	""	""
"CHEMBL384445"	""	"None"	"422.28"	"0"	"2.16"	"21ah"	"N#C[C@@H]1CCCN1C(=O)[C@@H]1CC[C@H](COc2ccc(C(=O)O)cc2Br)N1"	"Ki"	"'='"	"0.4"	"nM"	"9.40"	""	""	"UO_0000065"	"22.26"	"0.49"	"7.24"	"9.15"	"0"	"CHEMBL871250"	"Inhibition of human recombinant DPP4 by tight-binding assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1148635"	"1"	"Scientific Literature"	"J Med Chem"	"2006"	"None"	""	""
"CHEMBL380785"	""	"None"	"427.55"	"0"	"4.28"	"34"	"CC(C)(SCc1cccc(Oc2ccccc2)c1)[C@H](N)C(=O)N1C[C@@H](F)C[C@H]1C#N"	"Ki"	"'='"	"65.0"	"nM"	"7.19"	""	""	"UO_0000065"	"16.81"	"0.33"	"2.91"	"9.06"	"0"	"CHEMBL863964"	"Inhibitory activity against human DPP4"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL284"	"Dipeptidyl peptidase IV"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL1141969"	"1"	"Scientific Literature"	"Bioorg Med Chem Lett"	"2005"	"None"	""	""
